code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
BVH,2020-03-17,15:03:02,HOSE,STOCK,38.5,41.15,35.85,38.0,40.0,36.5,39.0,37.66,33.04,34.779,31.736,33.909,32.744,259670.0,9778973500.0,0.0,0.0,0.5,0.4347,1.2987
BVH,2020-03-16,15:03:03,HOSE,STOCK,40.45,43.25,37.65,40.5,41.0,38.5,38.5,39.81,35.214,35.648,33.475,33.475,34.614,256330.0,10204611500.0,0.0,0.0,-1.95,-1.6955,-4.8208
BVH,2020-03-13,15:03:03,HOSE,STOCK,42.45,45.4,39.5,39.5,42.0,39.5,40.45,39.62,34.344,36.518,34.344,35.17,34.449,771590.0,30573912500.0,0.0,0.0,-2.0,-1.7389,-4.7114
BVH,2020-03-12,15:03:07,HOSE,STOCK,45.6,48.75,42.45,42.8,45.0,42.45,42.45,42.54,37.213,39.126,36.909,36.909,36.987,333240.0,14177375000.0,0.0,0.0,-3.15,-2.7388,-6.9079
BVH,2020-03-11,15:03:03,HOSE,STOCK,48.7,52.1,45.3,48.7,50.6,45.3,45.6,46.86,42.343,43.995,39.387,39.648,40.744,333320.0,15620574500.0,0.0,0.0,-3.1,-2.6954,-6.3655
BVH,2020-03-10,15:03:03,HOSE,STOCK,51.3,54.8,47.75,48.3,52.0,47.75,48.7,48.68,41.996,45.213,41.517,42.343,42.326,379820.0,18491450500.0,0.0,0.0,-2.6,-2.2606,-5.0682
BVH,2020-03-09,15:03:02,HOSE,STOCK,55.1,58.9,51.3,51.5,52.0,51.3,51.3,51.39,44.778,45.213,44.604,44.604,44.682,223930.0,11508007000.0,0.0,0.0,-3.8,-3.304,-6.8966
BVH,2020-03-06,15:03:04,HOSE,STOCK,55.2,59.0,51.4,55.0,55.5,54.6,55.1,54.89,47.821,48.256,47.473,47.908,47.725,140150.0,7692476000.0,0.0,0.0,-0.1,-0.0869,-0.1812
BVH,2020-03-05,15:03:04,HOSE,STOCK,55.7,59.5,51.9,56.2,56.2,55.1,55.2,55.64,48.864,48.864,47.908,47.995,48.378,180900.0,10065816000.0,0.0,0.0,-0.5,-0.4347,-0.8977
BVH,2020-03-04,15:03:02,HOSE,STOCK,55.7,59.5,51.9,55.7,55.7,55.0,55.7,55.36,48.43,48.43,47.821,48.43,48.134,98150.0,5433411000.0,0.0,0.0,0.0,0.0,0.0
BVH,2020-03-03,15:03:03,HOSE,STOCK,54.7,58.5,50.9,55.5,55.8,54.9,55.7,55.31,48.256,48.517,47.734,48.43,48.091,134260.0,7425350000.0,0.0,0.0,1.0,0.8695,1.8282
