code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
POW,2025-10-01,15:10:02,HOSE,STOCK,14.35,15.35,13.35,14.4,14.55,14.35,14.4,14.448,14.4,14.55,14.35,14.4,14.448,5112300.0,73862275000.0,2395000.0,35446000000.0,0.05,0.05,0.3484
POW,2025-09-30,15:09:02,HOSE,STOCK,14.75,15.75,13.75,14.8,14.9,14.25,14.35,14.5,14.8,14.9,14.25,14.35,14.5,11431900.0,165759880000.0,600000.0,9450000000.0,-0.4,-0.4,-2.7119
POW,2025-09-29,15:09:03,HOSE,STOCK,14.95,15.95,13.95,15.0,15.1,14.7,14.75,14.882,15.0,15.1,14.7,14.75,14.882,6885100.0,102462370000.0,200000.0,3069400000.0,-0.2,-0.2,-1.3378
POW,2025-09-26,15:09:03,HOSE,STOCK,15.2,16.25,14.15,15.25,15.3,14.95,14.95,15.086,15.25,15.3,14.95,14.95,15.086,8998500.0,135747325000.0,100000.0,1420000000.0,-0.25,-0.25,-1.6447
POW,2025-09-25,15:09:02,HOSE,STOCK,15.1,16.15,14.05,15.2,15.4,15.15,15.2,15.284,15.2,15.4,15.15,15.2,15.284,7909100.0,120882635000.0,1200000.0,18543500000.0,0.1,0.1,0.6623
POW,2025-09-24,15:09:03,HOSE,STOCK,14.95,15.95,13.95,15.05,15.1,14.75,15.1,14.909,15.05,15.1,14.75,15.1,14.909,7221500.0,107666825000.0,760000.0,11780000000.0,0.15,0.15,1.0033
POW,2025-09-23,15:09:03,HOSE,STOCK,15.05,16.1,14.0,15.1,15.2,14.95,14.95,15.047,15.1,15.2,14.95,14.95,15.047,5778200.0,86946740000.0,1300000.0,20224250000.0,-0.1,-0.1,-0.6645
POW,2025-09-22,15:09:03,HOSE,STOCK,15.3,16.35,14.25,15.3,15.35,14.9,15.05,15.103,15.3,15.35,14.9,15.05,15.103,11592900.0,175087865000.0,100000.0,1530000000.0,-0.25,-0.25,-1.634
POW,2025-09-19,15:09:03,HOSE,STOCK,15.35,16.4,14.3,15.4,15.75,15.25,15.3,15.474,15.4,15.75,15.25,15.3,15.474,12810800.0,198229670000.0,1977000.0,30131000000.0,-0.05,-0.05,-0.3257
POW,2025-09-18,15:09:02,HOSE,STOCK,15.25,16.3,14.2,15.35,15.45,15.15,15.35,15.307,15.35,15.45,15.15,15.35,15.307,6208500.0,95032105000.0,0.0,0.0,0.1,0.1,0.6557
POW,2025-09-17,15:09:03,HOSE,STOCK,15.45,16.5,14.4,15.45,15.55,15.2,15.25,15.362,15.45,15.55,15.2,15.25,15.362,9472900.0,145522800000.0,2111000.0,32456000000.0,-0.2,-0.2,-1.2945
POW,2025-09-16,15:09:03,HOSE,STOCK,15.65,16.7,14.6,15.75,15.85,15.3,15.45,15.48,15.75,15.85,15.3,15.45,15.48,18703900.0,289540285000.0,0.0,0.0,-0.2,-0.2,-1.278
POW,2025-09-15,15:09:03,HOSE,STOCK,15.45,16.5,14.4,15.5,15.75,15.4,15.65,15.518,15.5,15.75,15.4,15.65,15.518,26475400.0,410837885000.0,1560000.0,23795000000.0,0.2,0.2,1.2945
POW,2025-09-12,15:09:02,HOSE,STOCK,15.15,16.2,14.1,15.3,15.55,15.2,15.45,15.355,15.3,15.55,15.2,15.45,15.355,16847400.0,258699115000.0,0.0,0.0,0.3,0.3,1.9802
